"R0000100","R0536300","R0536401","R0536402","R1235800","R1482600","Z9073400"
7572,1,1,1982,0,2,-4
7573,1,9,1984,0,2,-4
7574,2,7,1982,0,2,1
7575,2,10,1984,0,2,-4
7576,2,10,1981,0,2,-4
7577,2,10,1983,0,2,1
7578,1,2,1980,0,2,-4
7579,2,8,1982,0,2,-4
7580,2,4,1980,0,2,-4
7581,1,10,1983,0,2,-4
7582,2,3,1980,0,2,1
7583,1,11,1984,0,2,1
7584,2,11,1983,0,2,-4
7585,1,12,1980,0,2,-4
7586,2,12,1982,0,2,-4
7587,2,7,1983,0,2,-4
7588,2,8,1980,0,2,-4
7589,1,8,1984,0,2,-4
7590,2,3,1981,0,2,-4
7591,2,12,1982,0,2,-4
7592,2,10,1984,0,2,-4
7593,2,8,1983,0,2,1
7594,1,7,1980,0,2,-4
7595,1,2,1982,0,2,-4
7596,1,4,1980,0,2,-4
7597,1,12,1981,0,2,-4
7598,2,2,1983,0,2,-4
7599,1,3,1984,0,2,-4
7600,1,6,1984,0,2,1
7601,2,8,1984,0,2,-4
7602,1,1,1982,0,2,1
7603,2,1,1980,0,2,-4
7604,1,3,1981,0,2,-4
7605,2,3,1982,0,2,1
7606,2,10,1981,0,2,1
7607,1,6,1982,0,2,-4
7608,2,8,1981,0,2,-4
7609,2,10,1984,0,2,2
7610,2,8,1983,0,2,-4
7611,2,12,1980,0,2,-4
7612,2,12,1981,0,2,-4
7613,2,1,1980,0,1,-4
7614,2,5,1980,0,1,-4
7615,1,4,1982,0,1,-4
7616,2,11,1980,0,1,-4
7617,2,5,1980,0,2,-4
7618,2,2,1980,0,1,-4
7619,2,3,1982,0,1,-4
7620,1,4,1983,0,1,-4
7621,1,5,1981,0,2,-4
7622,2,9,1983,0,1,-4
7623,2,11,1981,0,1,-4
7624,1,7,1983,0,1,1
7625,2,11,1984,0,1,-4
7626,2,1,1980,0,1,-4
7627,1,5,1982,0,1,-4
7628,2,10,1984,0,1,-4
7629,1,7,1981,0,1,-4
7630,1,7,1981,0,1,-4
7631,1,7,1984,0,1,-4
7632,2,1,1982,0,1,-4
7633,2,6,1984,0,1,1
7634,2,12,1980,0,2,1
7635,2,12,1981,0,1,-4
7636,2,1,1983,0,1,-4
7637,2,8,1984,0,1,-4
7638,1,11,1980,0,1,-4
7639,2,5,1981,0,1,-4
7640,1,9,1982,0,1,-4
7641,1,9,1980,0,1,-4
7642,1,7,1981,0,1,-4
7643,1,9,1984,0,1,-4
7644,2,9,1982,0,1,-4
7645,1,3,1983,0,1,-4
7646,2,11,1983,0,1,-4
7647,2,6,1982,0,1,-4
7648,1,1,1984,0,1,-4
7649,1,3,1981,0,1,-4
7650,2,12,1982,0,1,-4
7651,1,7,1982,0,1,-4
7652,2,3,1980,0,2,-4
7653,2,10,1981,0,1,-4
7654,2,7,1982,0,1,1
7655,2,10,1984,0,1,-4
7656,1,9,1981,0,1,2
7657,2,1,1983,0,1,-4
7658,1,11,1982,0,1,-4
7659,2,11,1980,0,1,-4
7660,1,12,1981,0,1,-4
7661,1,3,1984,0,1,-4
7662,2,6,1984,0,1,-4
7663,1,3,1981,0,1,-4
7664,1,6,1983,0,1,-4
7665,2,7,1982,0,2,-4
7666,2,11,1982,0,1,1
7667,1,6,1981,0,1,-4
7668,2,6,1984,0,1,-4
7669,1,3,1981,0,1,-4
7670,1,3,1984,0,1,-4
7671,2,12,1983,0,1,-4
7672,1,1,1984,0,1,-4
7673,1,4,1984,0,1,-4
7674,1,2,1984,0,2,-4
7675,1,7,1981,0,2,-4
7676,1,9,1983,0,2,-4
7677,1,4,1983,0,2,-4
7678,1,10,1980,0,1,-4
7680,1,4,1980,0,2,-4
7681,2,9,1980,0,2,-4
7682,2,1,1982,0,2,-4
7683,2,11,1980,0,2,-4
7684,2,7,1980,0,1,-4
7685,2,7,1980,0,1,-4
7686,2,4,1983,0,1,-4
7687,2,7,1984,0,1,1
7688,2,10,1982,0,1,-4
7689,2,7,1982,0,1,-4
7690,2,9,1982,0,2,-4
7691,1,11,1982,0,2,-4
7692,2,8,1980,0,1,-4
7693,1,1,1983,0,1,1
7694,2,2,1983,0,1,-4
7695,2,11,1983,0,1,-4
7696,1,9,1981,0,1,-4
7697,2,10,1982,0,1,-4
7698,2,7,1980,0,1,-4
7699,1,12,1983,0,1,-4
7700,1,12,1981,0,1,-4
7701,2,11,1983,0,1,-4
7702,2,2,1982,0,2,-4
7703,1,7,1983,0,2,-4
7704,1,5,1981,0,2,-4
7705,2,9,1984,0,2,-4
7706,1,10,1981,0,2,-4
7707,2,8,1984,0,1,1
7708,2,7,1984,0,1,-4
7709,2,12,1980,0,1,-4
7710,1,11,1984,0,1,-4
7711,2,8,1981,0,1,-4
7712,1,4,1980,0,1,-4
7713,2,10,1980,0,1,-4
7714,1,11,1981,0,1,-4
7715,2,8,1982,0,1,-4
7716,2,3,1982,0,1,1
7717,2,1,1980,0,1,-4
7718,1,12,1980,0,1,-4
7719,2,1,1983,0,1,-4
7720,2,3,1984,0,1,-4
7721,1,12,1980,0,1,-4
7722,1,1,1982,0,1,-4
7723,1,3,1983,0,1,-4
7724,2,4,1983,0,1,-4
7725,1,12,1981,0,1,-4
7726,1,8,1983,0,1,-4
7727,1,2,1982,0,1,-4
7728,2,3,1983,0,1,-4
7729,1,4,1982,0,1,-4
7730,2,4,1982,0,1,1
7731,1,7,1982,0,1,-4
7732,2,1,1984,0,1,1
7733,1,8,1980,0,1,-4
7734,2,12,1982,0,1,-4
7735,1,4,1984,0,1,-4
7736,2,2,1984,0,1,-4
7737,1,10,1982,0,1,-4
7738,2,3,1981,0,1,-4
7739,1,10,1983,0,1,1
7740,2,4,1982,0,1,-4
7741,2,12,1982,0,1,-4
7742,1,2,1980,0,1,-4
7743,2,10,1981,0,1,-4
7744,1,6,1981,0,1,-4
7745,1,5,1981,0,1,-4
7746,1,9,1982,0,1,-4
7747,1,5,1981,0,1,-4
7748,1,11,1984,0,1,-4
7749,1,8,1983,0,1,1
7750,1,9,1980,0,1,-4
7751,1,2,1982,0,1,-4
7752,1,4,1984,0,1,-4
7753,1,5,1980,0,1,-4
7755,1,1,1981,0,1,-4
7756,2,3,1982,0,1,-4
7757,1,6,1981,0,1,-4
7758,2,9,1982,0,1,1
7759,1,11,1983,0,1,-4
7760,1,12,1980,0,1,-4
7761,1,8,1982,0,1,-4
7762,2,2,1983,0,1,1
7763,1,3,1984,0,1,-4
7764,2,2,1984,0,1,-4
7765,2,8,1981,0,1,1
7766,2,2,1983,0,1,-4
7767,2,2,1983,0,1,1
7768,1,3,1980,0,1,-4
7769,2,3,1980,0,1,-4
7770,2,6,1981,0,1,1
7771,1,11,1982,0,1,-4
7772,1,1,1981,0,1,-4
7773,2,8,1981,0,1,-4
7774,2,3,1981,0,1,1
7775,1,5,1980,0,1,-4
7776,1,6,1981,0,1,-4
7777,2,11,1981,0,1,-4
7778,1,6,1982,0,1,-4
7779,1,5,1983,0,1,-4
7780,2,8,1981,0,1,1
7781,2,5,1981,0,1,-4
7782,2,12,1982,0,1,-4
7783,1,8,1980,0,1,-4
7784,1,4,1984,0,1,-4
7785,1,4,1983,0,1,-4
7786,1,7,1981,0,1,-4
7787,2,1,1983,0,1,-4
7788,1,3,1982,0,1,-4
7789,1,10,1981,0,1,-4
7790,1,8,1981,0,1,-4
7791,1,1,1982,0,1,-4
7792,2,3,1983,0,1,-4
7793,2,8,1984,0,1,-4
7794,2,8,1984,0,1,-4
7795,2,5,1980,0,1,-4
7796,1,6,1980,0,1,-4
7797,1,10,1981,0,1,1
7798,2,8,1983,0,1,-4
7799,1,7,1984,0,1,-4
7800,1,10,1980,0,1,-4
7801,2,9,1983,0,1,-4
7802,1,5,1980,0,1,-4
7803,1,9,1981,0,1,1
7804,2,8,1983,0,1,-4
7805,1,7,1982,0,1,-4
7806,1,4,1980,0,1,-4
7807,1,11,1980,0,1,-4
7808,1,12,1982,0,1,-4
7809,2,4,1980,0,1,-4
7810,1,9,1984,0,1,1
7811,2,3,1984,0,1,-4
7812,1,8,1981,0,1,-4
7813,2,3,1983,0,1,-4
7814,2,3,1980,0,1,-4
7815,2,5,1983,0,1,-4
7816,2,1,1980,0,1,-4
7817,2,11,1981,0,1,-4
7818,1,12,1981,0,1,-4
7819,2,11,1980,0,1,1
7820,1,1,1982,0,1,-4
7821,1,8,1981,0,1,-4
7822,1,5,1983,0,1,-4
7823,2,6,1981,0,1,-4
7824,2,7,1981,0,1,-4
7825,1,3,1981,0,1,-4
7826,2,4,1980,0,1,-4
7827,1,6,1984,0,1,-4
7828,2,2,1983,0,1,-4
7829,2,2,1981,0,1,-4
7830,2,6,1981,0,1,-4
7831,1,5,1982,0,1,-4
7832,1,6,1984,0,1,3
7833,1,8,1980,0,1,-4
7834,1,8,1981,0,1,-4
7835,1,6,1983,0,1,-4
7836,2,2,1981,0,1,-4
7837,2,1,1980,0,1,-4
7838,1,3,1983,0,1,1
7839,1,1,1980,0,1,1
7840,2,8,1983,0,1,-4
7841,2,4,1982,0,1,-4
7842,2,5,1983,0,1,-4
7843,2,3,1984,0,1,-4
7844,2,8,1982,0,1,-4
7845,1,8,1982,0,1,1
7846,2,12,1980,0,1,-4
7847,1,2,1983,0,1,-4
7848,1,7,1984,0,1,-4
7849,1,2,1981,0,1,1
7850,1,5,1983,0,1,-4
7851,2,4,1981,0,1,-4
7852,2,5,1984,0,1,1
7853,2,4,1981,0,2,-4
7854,1,8,1982,0,2,-4
7855,1,4,1983,0,2,1
7856,2,1,1983,0,2,-4
7857,2,8,1982,0,1,-4
7858,2,8,1983,0,1,-4
7859,1,12,1984,0,1,-4
7860,1,11,1984,0,1,-4
7861,1,4,1984,0,1,-4
7862,1,5,1981,0,1,-4
7863,2,10,1980,0,1,-4
7864,1,8,1982,0,1,-4
7865,1,11,1980,0,1,-4
7866,1,1,1982,0,1,-4
7867,1,5,1981,0,1,-4
7868,2,11,1984,0,1,-4
7869,1,9,1981,0,1,-4
7870,2,1,1984,0,1,-4
7871,2,6,1982,0,1,3
7872,2,1,1983,0,1,-4
7873,2,1,1980,0,1,-4
7874,2,6,1983,0,1,-4
7875,1,8,1980,0,1,-4
7876,1,12,1983,0,1,-4
7877,2,5,1980,0,2,1
7878,2,11,1981,0,2,-4
7879,1,8,1982,0,2,-4
7880,2,11,1980,0,1,-4
7881,1,5,1981,0,1,-4
7882,1,9,1981,0,1,-4
7883,1,10,1980,0,1,-4
7884,1,12,1981,0,1,-4
7885,1,4,1981,0,1,-4
7886,2,12,1982,0,1,-4
7887,2,7,1981,0,1,-4
7888,2,9,1982,0,1,-4
7889,1,5,1980,0,1,-4
7890,1,6,1982,0,1,-4
7891,1,12,1981,0,1,-4
7892,2,10,1983,0,1,-4
7893,1,4,1982,0,1,-4
7894,1,11,1981,0,1,-4
7895,2,5,1983,0,1,-4
7896,2,5,1983,0,1,-4
7897,1,9,1983,0,1,-4
7898,1,11,1984,0,1,-4
7899,2,10,1982,0,1,-4
7900,1,5,1982,0,1,-4
7901,2,8,1980,0,1,-4
7902,1,2,1983,0,1,-4
7903,2,10,1980,0,1,2
7904,2,3,1982,0,1,-4
7905,1,4,1983,0,1,-4
7906,2,2,1984,0,1,-4
7907,2,5,1982,0,1,-4
7908,2,3,1984,0,1,-4
7909,2,8,1982,0,1,-4
7910,1,1,1981,0,1,-4
7911,2,10,1980,0,1,-4
7912,1,5,1984,0,1,-4
7913,1,1,1980,0,1,-4
7914,1,1,1981,0,1,-4
7915,1,10,1984,0,1,-4
7916,1,4,1982,0,1,-4
7917,1,10,1983,0,1,-4
7918,2,5,1980,0,1,1
7919,1,7,1980,0,1,-4
7920,2,7,1982,0,1,-4
7921,1,1,1981,0,1,-4
7923,2,8,1984,0,2,-4
7924,2,9,1981,0,2,-4
7925,2,6,1983,0,2,-4
7926,2,2,1984,0,2,-4
7927,2,1,1984,0,1,-4
7928,1,5,1983,0,1,-4
7929,1,7,1983,0,1,-4
7930,1,8,1983,0,1,-4
7931,2,7,1980,0,1,-4
7932,2,6,1983,0,1,-4
7933,1,4,1982,0,1,2
7934,1,2,1984,0,1,-4
7935,1,5,1984,0,1,-4
7936,1,4,1982,0,1,-4
7937,2,10,1984,0,1,-4
7938,2,5,1984,0,1,-4
7939,2,9,1983,0,1,-4
7940,1,8,1981,0,1,-4
7941,2,11,1980,0,1,-4
7942,2,5,1982,0,1,-4
7943,1,3,1981,0,1,-4
7944,1,9,1982,0,1,-4
7945,2,10,1983,0,1,1
7946,2,1,1980,0,1,1
7947,2,2,1981,0,1,-4
7948,1,7,1983,0,1,-4
7949,1,2,1980,0,1,-4
7950,2,10,1980,0,1,-4
7951,2,4,1983,0,1,-4
7952,1,5,1984,0,1,1
7953,1,10,1980,0,1,-4
7954,2,4,1981,0,1,-4
7955,1,3,1981,0,1,-4
7956,1,9,1983,0,1,-4
7958,2,11,1981,0,1,-4
7959,2,12,1983,0,1,-4
7960,2,5,1984,0,1,-4
7961,2,6,1980,0,1,-4
7962,2,9,1984,0,1,-4
7963,1,7,1983,0,1,-4
7964,2,6,1983,0,1,-4
7965,1,3,1980,0,1,-4
7966,2,6,1983,0,1,1
7967,1,12,1982,0,1,-4
7968,1,9,1984,0,2,-4
7969,1,11,1981,0,1,-4
7970,1,1,1980,0,1,-4
7971,1,12,1980,0,1,-4
7972,1,12,1980,0,1,-4
7973,1,3,1982,0,1,3
7974,1,8,1980,0,1,-4
7975,1,10,1980,0,1,1
7977,2,3,1982,0,2,-4
7978,2,10,1980,0,1,-4
7979,2,9,1983,0,1,-4
7980,2,10,1984,0,1,-4
7981,1,1,1980,0,1,-4
7982,1,7,1981,0,1,-4
7983,1,1,1981,0,1,-4
7984,1,3,1982,0,1,-4
7985,2,6,1984,0,1,-4
7986,2,12,1980,0,1,-4
7987,2,3,1982,0,1,-4
7988,1,12,1983,0,1,-4
7989,2,7,1982,0,1,1
7990,1,6,1982,0,1,-4
7991,1,7,1981,0,1,-4
7992,2,9,1980,0,1,-4
7993,1,2,1983,0,1,1
7994,1,2,1983,0,1,-4
7995,2,1,1981,0,1,-4
7996,2,8,1982,0,1,-4
7997,1,9,1981,0,1,-4
7998,1,9,1981,0,1,-4
7999,2,2,1984,0,1,-4
8000,2,4,1980,0,1,-4
8001,1,7,1981,0,1,-4
8002,1,5,1984,0,1,-4
8003,1,5,1980,0,1,-4
8004,1,9,1983,0,1,-4
8005,1,6,1983,0,1,-4
8006,2,10,1984,0,1,-4
8007,2,1,1981,0,1,-4
8008,2,7,1982,0,1,-4
8009,2,7,1983,0,1,-4
8010,2,7,1983,0,1,-4
8011,2,11,1981,0,1,-4
8012,2,9,1981,0,1,1
8013,2,11,1983,0,1,1
8014,2,2,1980,0,1,-4
8015,1,9,1981,0,1,-4
8016,1,6,1980,0,1,-4
8017,2,8,1982,0,1,-4
8018,2,4,1981,0,1,-4
8019,2,10,1982,0,1,-4
8020,2,2,1984,0,1,-4
8021,2,2,1982,0,1,-4
8022,2,5,1981,0,1,-4
8023,2,6,1982,0,1,-4
8024,2,9,1981,0,1,-4
8025,1,8,1983,0,1,-4
8026,1,9,1983,0,1,-4
8027,2,1,1980,0,1,-4
8028,1,1,1980,0,1,-4
8029,1,5,1982,0,1,-4
8030,2,8,1984,0,1,-4
8031,1,8,1980,0,1,-4
8032,1,4,1982,0,1,-4
8033,2,3,1984,0,1,-4
8034,1,5,1982,0,1,-4
8035,1,11,1983,0,1,-4
8036,1,2,1981,0,1,-4
8037,2,3,1980,0,1,-4
8038,1,10,1982,0,1,-4
8039,2,10,1983,0,1,-4
8040,1,10,1984,0,1,-4
8041,1,7,1981,0,1,-4
8042,1,4,1983,0,1,-4
8043,1,9,1982,0,1,-4
8044,2,6,1981,0,1,-4
8045,1,5,1982,0,1,-4
8046,1,1,1981,0,1,-4
8047,1,11,1982,0,1,-4
8048,2,1,1983,0,1,-4
8049,1,2,1981,0,1,3
8050,1,2,1981,0,1,-4
8051,1,9,1981,0,1,-4
8052,1,6,1981,0,1,-4
8053,1,10,1982,0,1,-4
8054,2,3,1980,0,1,-4
8055,1,11,1980,0,1,-4
8056,2,2,1984,0,1,-4
8057,1,5,1984,0,1,-4
8058,1,9,1980,0,1,-4
8059,1,1,1983,0,1,-4
8060,2,11,1984,0,1,-4
8061,2,2,1980,0,1,-4
8062,1,9,1983,0,2,-4
8063,1,10,1980,0,1,-4
8064,2,2,1982,0,1,-4
8065,1,9,1980,0,1,-4
8066,2,5,1982,0,1,-4
8067,2,2,1984,0,1,-4
8068,2,9,1981,0,1,-4
8069,2,8,1980,0,1,-4
8070,2,6,1981,0,1,-4
8071,1,2,1983,0,1,1
8072,1,11,1981,0,1,-4
8073,1,1,1984,0,1,-4
8074,2,7,1983,0,1,-4
8075,2,1,1983,0,1,-4
8076,1,1,1984,0,1,-4
8077,1,6,1983,0,1,1
8078,1,10,1983,0,1,-4
8079,2,8,1982,0,1,-4
8080,2,5,1982,0,1,1
8081,2,8,1980,0,1,-4
8082,2,8,1981,0,1,-4
8083,2,3,1984,0,2,-4
8084,2,1,1981,0,1,-4
8085,2,7,1983,0,1,-4
8086,2,5,1982,0,1,-4
8087,1,2,1980,0,2,-4
8088,1,1,1982,0,1,-4
8089,2,4,1983,0,1,-4
8090,1,12,1984,0,1,-4
8091,2,3,1982,0,2,-4
8092,2,3,1980,0,2,-4
8093,2,3,1982,0,2,-4
8094,1,11,1983,0,2,-4
8095,2,2,1980,0,2,1
8096,2,6,1983,0,1,1
8097,2,1,1981,0,1,-4
8098,2,2,1983,0,1,-4
8099,1,12,1982,0,1,-4
8100,1,10,1982,0,2,-4
8101,1,4,1984,0,2,-4
8102,1,6,1981,0,2,1
8103,2,11,1984,0,2,-4
8104,1,5,1984,0,1,-4
8105,1,1,1981,0,2,1
8106,2,8,1982,0,2,-4
8107,2,2,1984,0,2,-4
8108,1,3,1983,0,2,-4
8109,1,4,1981,0,2,-4
8110,1,5,1981,0,2,-4
8111,2,9,1984,0,2,1
8112,2,8,1984,0,2,1
8113,2,7,1981,0,2,-4
8114,2,3,1984,0,2,-4
8115,2,9,1982,0,2,-4
8116,2,3,1980,0,2,-4
8117,2,10,1984,0,1,-4
8118,2,11,1983,0,1,-4
8119,2,1,1982,0,1,-4
8120,2,9,1980,0,1,-4
8121,2,10,1980,0,1,-4
8122,2,7,1983,0,1,-4
8123,2,10,1983,0,1,-4
8124,1,1,1982,0,1,-4
8125,2,12,1982,0,1,-4
8126,1,10,1980,0,1,-4
8127,2,11,1983,0,1,-4
8128,2,2,1983,0,1,-4
8129,1,12,1981,0,1,-4
8130,1,7,1980,0,2,-4
8131,2,9,1981,0,2,-4
8132,1,5,1983,0,2,-4
8133,2,5,1983,0,2,-4
8134,2,3,1982,0,2,1
8135,1,1,1983,0,2,1
8136,1,6,1983,0,2,-4
8137,1,3,1980,0,2,-4
8138,1,7,1981,0,2,1
8139,2,4,1983,0,2,-4
8140,2,2,1982,0,1,-4
8141,2,5,1982,0,1,-4
8142,1,11,1981,0,2,-4
8143,2,11,1982,0,2,-4
8144,2,11,1983,0,2,-4
8145,1,10,1981,0,1,-4
8146,2,12,1984,0,1,-4
8147,2,12,1982,0,1,-4
8148,1,1,1980,0,1,-4
8149,1,8,1981,0,1,-4
8150,1,9,1980,0,1,-4
8151,1,8,1981,0,1,-4
8152,1,8,1983,0,1,-4
8153,1,8,1983,0,1,-4
8154,1,8,1982,0,1,-4
8155,2,1,1983,0,2,-4
8156,1,1,1981,0,2,-4
8157,1,6,1982,0,2,-4
8158,1,7,1983,0,2,1
8159,1,3,1980,0,2,-4
8160,1,1,1981,0,2,-4
8161,1,9,1984,0,2,-4
8162,1,7,1981,0,2,-4
8163,2,9,1980,0,2,-4
8164,1,1,1981,0,2,-4
8165,1,7,1982,0,1,1
8166,1,1,1984,0,1,-4
8167,2,11,1980,0,2,-4
8168,1,6,1984,0,2,1
8169,1,1,1984,0,2,-4
8170,2,5,1981,0,2,-4
8171,1,3,1984,0,2,-4
8172,1,1,1983,0,2,-4
8173,1,11,1980,0,2,-4
8174,1,4,1980,0,2,-4
8175,2,11,1981,0,2,-4
8176,2,2,1984,0,2,1
8177,1,5,1983,0,2,-4
8178,2,11,1980,0,2,-4
8179,1,12,1981,0,2,1
8180,1,4,1983,0,2,-4
8181,1,11,1980,0,2,-4
8182,2,8,1981,0,2,-4
8183,2,1,1983,0,2,-4
8184,2,8,1980,0,2,-4
8185,2,1,1984,0,2,-4
8186,1,11,1982,0,2,1
8187,1,5,1982,0,2,1
8188,2,6,1984,0,2,-4
8189,2,8,1982,0,2,1
8190,1,8,1981,0,2,-4
8191,1,11,1983,0,2,-4
8192,1,4,1982,0,2,-4
8193,1,2,1983,0,2,-4
8194,1,4,1980,0,2,-4
8195,2,4,1983,0,2,-4
8196,1,5,1981,0,2,-4
8197,1,10,1983,0,2,1
8198,1,2,1982,0,2,-4
8199,1,6,1984,0,2,-4
8200,1,4,1982,0,2,-4
8201,2,10,1983,0,2,-4
8202,2,3,1982,0,2,-4
8203,2,12,1984,0,2,1
8204,2,3,1980,0,2,-4
8205,2,3,1983,0,2,-4
8206,1,9,1982,0,2,-4
8207,2,11,1981,0,2,-4
8208,2,7,1981,0,2,1
8209,1,7,1981,0,2,-4
8210,2,9,1982,0,2,-4
8211,2,12,1983,0,2,-4
8212,2,6,1981,0,2,-4
8213,1,2,1982,0,2,-4
8214,1,10,1981,0,2,-4
8215,2,7,1983,0,1,-4
8216,1,11,1981,0,1,-4
8217,2,11,1982,0,1,-4
8218,2,1,1984,0,1,-4
8219,2,6,1984,0,1,-4
8220,1,8,1984,0,1,-4
8221,1,10,1983,0,1,-4
8222,1,7,1983,0,1,-4
8223,1,7,1981,0,2,-4
8224,1,1,1980,0,2,-4
8225,2,11,1983,0,2,-4
8226,2,11,1982,0,1,-4
8227,1,11,1983,0,1,-4
8228,1,5,1980,0,1,1
8229,1,3,1982,0,1,-4
8230,2,1,1980,0,2,-4
8231,1,8,1982,0,2,-4
8232,2,11,1981,0,1,-4
8233,2,6,1981,0,2,-4
8234,1,8,1982,0,2,-4
8235,2,5,1984,0,2,-4
8236,1,7,1980,0,1,-4
8237,2,11,1982,0,1,1
8238,1,7,1982,0,1,-4
8239,2,3,1983,0,2,-4
8240,2,7,1980,0,1,1
8241,1,8,1980,0,2,-4
8242,2,8,1981,0,2,1
8243,1,11,1983,0,1,-4
8244,2,8,1982,0,1,-4
8245,2,5,1980,0,1,-4
8246,1,8,1982,0,1,1
8247,1,12,1980,0,1,-4
8248,2,5,1983,0,2,-4
8249,2,2,1981,0,1,-4
8250,1,6,1984,0,1,-4
8251,2,3,1983,0,1,-4
8252,1,9,1984,0,1,-4
8253,1,6,1984,0,1,-4
8254,2,9,1981,0,1,1
8255,2,8,1981,0,1,-4
8256,2,7,1982,0,1,1
8257,2,11,1981,0,1,-4
8258,2,9,1984,0,1,-4
8259,2,8,1983,0,1,-4
8260,1,12,1984,0,1,-4
8261,1,7,1981,0,1,-4
8262,1,12,1980,0,1,-4
8263,1,2,1980,0,1,-4
8264,2,7,1980,0,1,-4
8265,2,1,1981,0,1,-4
8266,1,8,1980,0,1,-4
8267,1,12,1981,0,1,-4
8268,1,1,1981,0,1,-4
8269,1,12,1981,0,1,-4
8270,1,2,1983,0,1,-4
8271,2,10,1983,0,1,-4
8272,2,8,1984,0,1,-4
8273,2,4,1984,0,1,-4
8274,1,11,1983,0,1,-4
8275,1,1,1981,0,1,1
8276,2,7,1984,0,1,-4
8277,2,7,1980,0,1,-4
8278,1,10,1981,0,1,-4
8279,1,4,1984,0,1,-4
8280,1,9,1981,0,1,-4
8281,2,4,1984,0,1,-4
8282,1,1,1980,0,1,1
8283,2,8,1981,0,1,-4
8284,1,1,1983,0,1,-4
8285,1,7,1984,0,1,-4
8286,2,5,1981,0,1,1
8287,1,3,1981,0,1,-4
8288,2,3,1982,0,1,-4
8289,2,1,1983,0,1,-4
8290,2,1,1981,0,1,-4
8291,1,12,1982,0,1,-4
8292,2,3,1982,0,1,-4
8293,2,4,1984,0,1,-4
8294,1,5,1983,0,1,-4
8295,1,11,1980,0,1,-4
8296,2,11,1980,0,1,-4
8297,2,5,1982,0,1,-4
8298,1,2,1984,0,1,1
8299,2,1,1982,0,1,-4
8300,2,2,1983,0,1,-4
8301,2,11,1983,0,1,-4
8302,1,6,1981,0,1,-4
8303,2,5,1980,0,1,1
8304,2,3,1980,0,1,-4
8305,1,8,1983,0,1,-4
8306,1,3,1982,0,2,-4
8307,2,5,1981,0,1,-4
8308,2,9,1980,0,1,-4
8309,2,3,1980,0,1,1
8310,1,9,1980,0,1,-4
8312,1,5,1980,0,1,-4
8313,1,5,1980,0,1,-4
8314,2,6,1983,0,1,-4
8315,2,12,1980,0,1,-4
8316,1,10,1981,0,1,-4
8317,1,4,1984,0,1,-4
8318,2,2,1980,0,1,-4
8319,2,1,1982,0,1,-4
8320,2,5,1984,0,1,1
8321,1,11,1983,0,1,-4
8322,1,1,1980,0,1,-4
8323,2,1,1980,0,1,-4
8324,1,8,1984,0,1,-4
8325,2,7,1980,0,1,-4
8326,1,4,1983,0,1,-4
8327,2,7,1981,0,1,-4
8328,1,8,1981,0,1,-4
8329,2,7,1982,0,1,-4
8330,1,6,1983,0,2,-4
8331,2,1,1982,0,2,-4
8332,1,6,1982,0,1,-4
8333,1,4,1981,0,2,-4
8334,2,11,1981,0,1,-4
8335,2,3,1984,0,1,-4
8336,2,3,1984,0,1,-4
8337,2,11,1981,0,1,-4
8338,1,10,1981,0,1,1
8339,1,7,1982,0,1,-4
8340,1,9,1981,0,1,1
8341,2,10,1984,0,1,-4
8342,2,10,1984,0,1,-4
8343,2,10,1983,0,1,-4
8344,1,9,1981,0,1,3
8345,2,1,1980,0,1,-4
8346,1,7,1980,0,1,1
8347,1,11,1980,0,1,-4
8348,1,10,1983,0,1,1
8349,1,4,1982,0,1,-4
8350,1,7,1980,0,2,-4
8351,2,3,1982,0,2,-4
8352,1,11,1982,0,1,-4
8353,1,11,1984,0,1,-4
8354,1,12,1981,0,1,-4
8355,1,8,1982,0,1,-4
8356,2,1,1982,0,1,-4
8357,2,3,1983,0,1,1
8358,2,4,1984,0,1,-4
8359,1,3,1981,0,2,-4
8360,1,6,1982,0,2,1
8361,1,10,1983,0,2,1
8362,2,12,1982,0,1,-4
8363,2,8,1982,0,2,-4
8364,2,2,1984,0,2,-4
8365,2,10,1982,0,1,-4
8366,2,3,1982,0,1,-4
8367,2,3,1980,0,2,-4
8368,2,12,1982,0,2,1
8369,2,10,1984,0,2,1
8370,2,9,1983,0,1,3
8371,1,7,1983,0,1,-4
8372,2,10,1984,0,1,-4
8373,2,11,1980,0,1,-4
8374,2,10,1984,0,2,-4
8375,1,10,1983,0,2,-4
8376,1,9,1981,0,2,1
8377,2,8,1984,0,1,-4
8378,2,10,1982,0,2,-4
8379,1,9,1982,0,2,-4
8380,1,12,1980,0,1,-4
8381,1,1,1984,0,1,-4
8382,2,3,1982,0,2,-4
8383,1,7,1980,0,1,1
8384,1,8,1983,0,1,-4
8385,2,6,1981,0,1,-4
8386,2,4,1983,0,1,-4
8387,1,8,1984,0,1,-4
8388,1,2,1982,0,1,-4
8389,1,5,1984,0,1,-4
8390,2,11,1983,0,1,-4
8391,2,12,1982,0,1,-4
8392,2,3,1980,0,1,-4
8393,2,7,1983,0,1,-4
8394,2,6,1984,0,1,1
8395,1,4,1984,0,1,-4
8396,2,3,1983,0,1,-4
8397,2,5,1984,0,1,1
8398,1,12,1984,0,1,-4
8399,1,9,1982,0,1,1
8401,2,3,1984,0,1,-4
8402,2,10,1980,0,1,-4
8403,2,11,1983,0,1,-4
8404,1,12,1983,0,2,-4
8405,2,9,1983,0,1,-4
